time,msg.id,msg.len,data
1656732843597,C4,8,A1037E0284078407
1656732843604,AF,8,3B03000002000000
1656732843604,AD,8,0100000000000000
1656732843604,AC,8,0000FEFF80050000
1656732843605,A3,8,EB45C31EEBB1D71E
1656732843605,C4,8,A1037E0284078407
1656732843611,6B2,8,00C6C6C400000000
1656732843612,AF,8,3B04000000000000
1656732843612,AD,8,0000000000000000
1656732843612,A3,8,EB45C31EEBB5D71E
1656732843619,C4,8,A2037E0284078407
1656732843620,AF,8,3B052F0500000000
1656732843620,AD,8,0500000000000000
1656732843620,C4,8,A1037E0284078407
1656732843620,C0,8,0000000001000000
1656732843627,C4,8,A2037E0284078407
1656732843628,AF,8,3C00470643065500
1656732843628,AD,8,0200000000000000
1656732843628,A6,8,0000FCFFFCFF0000
1656732843628,A3,8,EC49C31EEBB1D71E
1656732843628,A4,8,0000000000000000
1656732843635,C4,8,A1037F0284078407
1656732843636,AF,8,3C01ADFF01000000
1656732843636,C4,8,A1037E0284078407
1656732843636,AB,8,0000000000080000
1656732843636,AE,8,1000C01915051920
1656732843636,AA,8,0700010000008001
1656732843636,A9,8,9600FA00FA011D05
1656732843643,A8,8,2200AE5201000000
1656732843644,AF,8,3C02FFFF05000000
1656732843644,A7,8,0700000000000800
1656732843644,AD,8,0000000000000000
1656732843644,AC,8,000000008F050000
1656732843644,A6,8,00000100FFFF0000
1656732843644,C4,8,A1037E0284078407
1656732843644,AB,8,0000000000080000
1656732843651,AA,8,0700010000008001
1656732843652,C4,8,A1037E0284078407
1656732843652,A8,8,2200AE52FDFF0000
1656732843652,C4,8,A1037E0284078407
1656732843659,AF,8,3C03000002000000
1656732843659,AD,8,0100000000000000
1656732843659,AC,8,0000000092050000
1656732843660,A3,8,EB45C31EECB5E71E
1656732843660,C4,8,A2037E0284078407
1656732843667,AF,8,3C04000000000000
1656732843667,AD,8,0100000000000000
1656732843667,AC,8,0000000095050000
1656732843668,C4,8,A1037F0285078507
1656732843674,C0,8,0000000001000000
1656732843675,C4,8,A1037E0284078407
1656732843675,C4,8,A2037E0284078407
1656732843675,AF,8,3C052F0500000000
1656732843676,A3,8,EB49C31EECB5D71E
1656732843682,AF,8,3D00420643065500
1656732843683,C4,8,A2037E0284078407
1656732843683,AD,8,0400000000000000
1656732843683,A3,8,EB49C31EECB5D71E
1656732843690,C4,8,A1037E0284078407
1656732843691,AF,8,3D01ADFF07000800
1656732843691,AD,8,FFFF000000000000
1656732843691,A3,8,EB49C31EECB1E71E
1656732843691,A6,8,FDFFFCFFF8FF0000
1656732843698,C4,8,A1037E0284078407
1656732843699,AF,8,3D02010005000000
1656732843699,AC,8,0000FFFFA1050000
1656732843699,AA,8,0700010000008001
1656732843699,AD,8,0200000000000000
1656732843699,A8,8,2200AE521200FEFF
1656732843706,A7,8,0600000003000300
1656732843707,A6,8,08000A0009000000
1656732843707,AF,8,3D03000002000000
1656732843707,A5,8,3D06000000001EFE
1656732843707,AD,8,0100000000000000
1656732843707,C4,8,A1037E0284078407
1656732843707,AC,8,00000000A4050000
1656732843718,AB,8,0000000000080000
1656732843719,AA,8,0700010000008001
1656732843719,A8,8,2200AE52F3FFFEFF
1656732843719,A3,8,EB49C31EECB5D71E
1656732843719,A4,8,0000000000000000
1656732843726,C0,8,0000000001000000
1656732843726,C3,7,000009F0000000
1656732843727,C4,8,A1037E0284078407
1656732843740,C4,8,A1037E0284078407
1656732843741,AC,8,00000000AA050000
1656732843741,AA,8,0700010000008001
1656732843741,AD,8,0200000000000000
1656732843741,C4,8,A1037E0284078407
1656732843741,C4,8,A1037E0284078407
1656732843741,C4,8,A1037E0284078407
1656732843743,AF,8,3E01ADFFF6FFFBFF
1656732843743,AD,8,0200000000000000
1656732843743,AC,8,00000000B0050000
1656732843743,AB,8,0000000000080000
1656732843744,AA,8,0700010000008001
1656732843744,A8,8,2200AE52FEFF0000
1656732843744,A7,8,0900000005000000
1656732843744,A6,8,0000FEFFFFFF0000
1656732843745,A5,8,3D06000000001EFE
1656732843745,C4,8,A1037E0284078407
1656732843745,A4,8,0000000000000000
1656732843745,A3,8,EB45C31EECB5D71E
1656732843755,C4,8,A2037E0284078407
1656732843755,6B1,8,310100001C1A1B3C
1656732843756,AF,8,3E02FCFF07000000
1656732843756,C4,8,A1037E0285078507
1656732843766,C4,8,A1037E0284078407
1656732843767,AF,8,3E03000002000000
1656732843767,AD,8,0100000000000000
1656732843767,C4,8,A1037E0284078407
1656732843776,AF,8,3E04000000000000
1656732843777,C0,8,0000000001000000
1656732843777,C4,8,A2037E0284078407
1656732843777,C4,8,A1037E0284078407
1656732843779,AF,8,3E052F0500000000
1656732843779,AD,8,0200000000000000
1656732843779,AC,8,00000000BC050000
1656732843779,AB,8,0000000000080000
1656732843785,AA,8,0700010000008001
1656732843785,C4,8,A1037E0284078407
1656732843786,A8,8,2200AE5200000000
1656732843786,C4,8,A1037E0284078407
1656732843788,AF,8,3F00420643065500
1656732843788,AD,8,0300000000000000
1656732843788,AC,8,00000000BF050000
1656732843788,AB,8,0000000000080000
1656732843789,AA,8,0700010000008001
1656732843789,A8,8,2200AE520200FBFF
1656732843789,A7,8,050000000A000100
1656732843789,A6,8,0500FEFF03000000
1656732843795,C4,8,A1037E0284078407
1656732843796,A5,8,3E06000000001AFE
1656732843796,A4,8,0000000000000000
1656732843797,C4,8,A1037E0284078407
1656732843797,AF,8,3F01ADFF0100FEFF
1656732843797,AD,8,0100000000000000
1656732843797,AC,8,00000000C2050000
1656732843797,AB,8,0000000000080000
1656732843798,AA,8,0700010000008001
1656732843798,A8,8,2200AE52FBFF0100
1656732843798,A7,8,0500000007000300
1656732843798,A6,8,FDFFFEFF03000000
1656732843799,A5,8,3E060000000019FE
1656732843799,A4,8,0000000000000000
1656732843799,6B2,8,00C6C6C500000000
1656732843799,A3,8,EB49C31EECB5D71E
1656732843805,C4,8,A1037F0285078507
1656732843806,AF,8,3F0201000A000000
1656732843806,C4,8,A1037E0284078407
1656732843806,AD,8,0200000000000000
1656732843806,AC,8,00000000C5050000
1656732843806,AB,8,0000000000080000
1656732843807,AA,8,0700010000008001
1656732843807,A8,8,2200AE520300FEFF
1656732843807,A7,8,0600000000000600
1656732843807,A6,8,02000000FEFF0000
1656732843808,A5,8,3F060000000019FE
1656732843808,A4,8,0000000000000000
1656732843808,A3,8,EB45C31EECB5D71E
1656732843815,C4,8,A1037F0284078407
1656732843815,C4,8,A1037F0284078407
1656732843816,AD,8,0000000000000000
1656732843816,AF,8,3F03000001000000
1656732843816,AA,8,0700010000008001
1656732843816,A8,8,2200AE520C00FBFF
1656732843816,AB,8,0000000000080000
1656732843816,A7,8,0500000005000100
1656732843816,A6,8,08000400FEFF0000
1656732843817,A5,8,3F060000000019FE
1656732843817,A4,8,0000000000000000
1656732843817,A3,8,EB45C31EECB5E71E
1656732843825,C0,8,0000000001000000
1656732843825,C3,7,000009F0000000
1656732843826,C4,8,A1037E0284078407
1656732843826,C4,8,A1037E0284078407
1656732843826,A5,8,3F060000000017FE
1656732843826,A4,8,0000000000000000
1656732843826,A6,8,FBFF0100FEFF0000
1656732843826,A3,8,EB45C31EECB5E71E
1656732843836,C4,8,A1037E0284078407
1656732843837,AF,8,3F052F0500000000
1656732843837,AE,8,1000C01915051920
1656732843837,A0,8,F500F800F600F400
1656732843845,C4,8,A1037E0285078507
1656732843845,AF,8,40003F0643065500
1656732843846,AD,8,0000000000000000
1656732843846,C4,8,A2037E0285078507
1656732843847,6B2,8,00C6C6C500000000
1656732843856,C4,8,A1037E0285078507
1656732843857,AF,8,4001ADFFF6FFF8FF
1656732843857,AD,8,0100000000000000
1656732843857,6B1,8,310100001C1A1B3C
1656732843866,AF,8,4002F6FF06000000
1656732843867,C4,8,A1037E0285078507
1656732843867,AD,8,0200000000000000
1656732843867,C4,8,A1037E0285078507
1656732843869,AF,8,4003000001000000
1656732843869,AD,8,0100000000000000
1656732843869,AC,8,0000FFFFDA050000
1656732843869,AB,8,0000000000080000
1656732843875,AA,8,0700010000008001
1656732843876,C0,8,0000000001000000
1656732843876,A8,8,2200AE520A00FDFF
1656732843876,C4,8,A2037E0285078507
1656732843878,AF,8,4004000000000000
1656732843878,AD,8,FFFF000000000000
1656732843878,AC,8,00000000DD050000
1656732843878,AB,8,0000000000080000
1656732843879,AA,8,0700010000008001
1656732843879,A8,8,2200AE5205000000
1656732843879,A7,8,0600000007000000
1656732843879,A6,8,00000400FCFF0000
1656732843886,A5,8,41060000000018FE
1656732843886,C4,8,A2037E0285078507
1656732843887,A4,8,0000000000000000
1656732843887,C4,8,A2037E0285078507
1656732843887,AF,8,40052F0500000000
1656732843887,AD,8,0200000000000000
1656732843887,AC,8,00000300E0050000
1656732843887,AB,8,0000000000080000
1656732843888,AA,8,0700010000008001
1656732843888,A8,8,2200AE52F2FF0600
1656732843888,A7,8,050000000C000100
1656732843888,A6,8,F5FFFCFFF3FF0000
1656732843889,A5,8,42060000000018FE
1656732843889,A4,8,0000000000000000
1656732843889,A3,8,EB49C31EECB5E71E
1656732843895,C4,8,A1037E0285078507
1656732843896,C4,8,A2037E0285078507
1656732843896,6B2,8,00C6C6C400000000
1656732843896,AF,8,4100440643065500
1656732843896,AC,8,0000FFFFE3050000
1656732843896,AB,8,0000000000080000
1656732843896,AD,8,0200000000000000
1656732843897,AA,8,0700010000008001
1656732843897,A8,8,2200AE520400FEFF
1656732843897,A7,8,0700000003000300
1656732843897,A6,8,0200010000000000
1656732843898,A5,8,40060000000017FE
1656732843898,A4,8,0000000000000000
1656732843898,A3,8,EB49C31EEBB1E71E
1656732843905,C4,8,A2037E0285078507
1656732843905,C4,8,A1037E0285078507
1656732843906,AD,8,0000000000000000
1656732843906,AF,8,4101ADFF0400FBFF
1656732843906,AA,8,0700010000008001
1656732843906,A8,8,2200AE5201000000
1656732843906,AB,8,0000000000080000
1656732843906,A7,8,040000000A000800
1656732843906,A6,8,0000000003000000
1656732843907,A5,8,41060000000017FE
1656732843907,A4,8,0000000000000000
1656732843907,A3,8,EC45C31EEBB1E71E
1656732843915,C4,8,A2037E0285078507
1656732843915,AF,8,4102FFFF07000000
1656732843916,AD,8,FFFF000000000000
1656732843916,A6,8,FDFFFEFFFBFF0000
1656732843916,AA,8,0700010000008001
1656732843916,A5,8,40060000000017FE
1656732843916,A4,8,0000000000000000
1656732843916,A3,8,EB45C31EEBB1D71E
1656732843940,C0,8,0000000001000000
1656732843941,AC,8,0000FEFFEC050000
1656732843941,AB,8,0000000000080000
1656732843941,AD,8,0200000000000000
1656732843941,AF,8,41052F0500000000
1656732843941,AD,8,0200000000000000
1656732843941,AC,8,0000FFFFF2050000
1656732843941,C4,8,A2037E0285078507
1656732843941,C4,8,A2037E0285078507
1656732843942,AB,8,0000000000080000
1656732843942,C4,8,A2037E0285078507
1656732843942,AA,8,0700010000008001
1656732843942,C4,8,A2037E0285078507
1656732843942,A8,8,2200AE520000FEFF
1656732843942,C4,8,A2037E0285078507
1656732843942,A7,8,0400000007000100
1656732843942,C3,7,000009F0000000
1656732843942,A6,8,0200FEFF03000000
1656732843943,A5,8,3E060000000018FE
1656732843943,A4,8,0000000000000000
1656732843943,6B2,8,00C6C6C500000000
1656732843943,A3,8,EB49C31EECB1D71E
1656732843945,C4,8,A1037E0285078507
1656732843955,C4,8,A1037E0285078507
1656732843955,AF,8,42003A0643065500
1656732843956,AD,8,0100000000000000
1656732843956,C4,8,A2037E0285078507
1656732843959,AF,8,4201ADFF07000800
1656732843959,AD,8,0100000000000000
1656732843959,6B1,8,310100001C1A1B3C
1656732843959,AC,8,00000000F8050000
1656732843959,AB,8,0000000000080000
1656732843970,C4,8,A2037E0285078507
1656732843971,AA,8,0700010000008001
1656732843971,A8,8,2200AE52FCFF0000
1656732843972,A3,8,EB49C31EECB5E71E
1656732843978,C4,8,A2037E0285078507
1656732843979,AF,8,4203000001000000
1656732843980,AD,8,0100000000000000
1656732843980,A3,8,EB49C31EECB5D71E
1656732843980,A5,8,3F06000000001BFE
1656732843980,C4,8,A2037F0285078507
1656732843987,C4,8,A2037E0285078507
1656732843988,AF,8,4204000000000000
1656732843988,AD,8,0000000000000000
1656732843988,A8,8,2200AE5204000100
1656732843988,A4,8,0000000000000000
1656732843988,A3,8,EB49C31EECB5D71E
1656732843988,A5,8,3E06000000001DFE
1656732843995,C4,8,A2037E0285078507
1656732843996,6B2,8,00C6C6C400000000
1656732843996,C4,8,A2037E0285078507
1656732843996,AF,8,42052F0500000000
1656732843996,A8,8,2200AE52F3FF0000
1656732843996,A7,8,0400000007000100
1656732843996,AA,8,0700010000008001
1656732843996,A6,8,FBFFF8FFFEFF0000
1656732843997,A5,8,3E06000000001DFE
1656732843997,A4,8,0000000000000000
1656732843997,A3,8,EB49C31EECB5D71E
1656732843005,C4,8,A2037E0285078507
1656732843006,AF,8,4300440642065500
1656732843006,AD,8,0300000000000000
1656732843006,C4,8,A2037E0285078507
1656732843006,A4,8,0000000000000000
1656732843006,A5,8,3C06000000001EFE
1656732843006,A3,8,EB49C31EECB5D71E
1656732843016,C4,8,A2037E0285078507
1656732843017,AF,8,4301ADFFFCFF0000
1656732843017,AD,8,0000000000000000
1656732843017,A3,8,EB49C31EECB5D71E
1656732843026,C0,8,0000000001000000
1656732843027,C3,7,000009F0000000
1656732843027,C4,8,A1037E0285078507
1656732843028,C4,8,A2037E0285078507
1656732843035,C4,8,A2037E0285078507
1656732843036,C4,8,A2037E0285078507
1656732843036,AF,8,4303000001000000
1656732843036,AE,8,1000C01915051920
1656732843036,A0,8,F500F700F600F300
1656732843039,6B2,8,00C6C6C500000000
1656732843046,C4,8,A2037E0285078507
1656732843047,AF,8,4304000000000000
1656732843047,AD,8,0100000000000000
1656732843047,C4,8,A2037F0285078507
1656732843049,AF,8,43052F0500000000
1656732843049,AD,8,0200000000000000
1656732843049,AC,8,0000010016060000
1656732843049,AB,8,0000000000080000
1656732843056,AA,8,0700010000008001
1656732843057,C4,8,A2037F0285078507
1656732843057,A8,8,2200AE5200000200
1656732843057,C4,8,A1037E0285078507
1656732843058,AF,8,44003F0642065500
1656732843058,AD,8,FFFF000000000000
1656732843058,AC,8,0000000019060000
1656732843058,AB,8,0000000000080000
1656732843059,AA,8,0700010000008001
1656732843059,A8,8,2200AE5205000000
1656732843059,A7,8,0500000003000000
1656732843059,A6,8,00000400F8FF0000
1656732843066,A5,8,4006000000001DFE
1656732843067,C4,8,A1037F0285078507
1656732843067,A4,8,0000000000000000
1656732843068,AB,8,0000000000080000
1656732843068,AF,8,4401ADFF01000500
1656732843068,AA,8,0700010000008001
1656732843068,A8,8,2200AE520000FFFF
1656732843068,A7,8,040000000A000100
1656732843068,A6,8,0000FFFFFEFF0000
1656732843069,A5,8,3E06000000001BFE
1656732843069,A4,8,0000000000000000
1656732843069,A3,8,EC45C31EECB5D71E
1656732843075,C0,8,0000000001000000
1656732843076,C4,8,A2037E0285078507
1656732843076,AF,8,4402040005000000
1656732843076,AD,8,0200000000000000
1656732843076,C4,8,A2037E0285078507
1656732843076,AC,8,000001001F060000
1656732843076,AB,8,0000000000080000
1656732843077,AA,8,0700010000008001
1656732843077,A8,8,2200AE5200000200
1656732843077,A7,8,020000000A000600
1656732843077,A6,8,FEFF010000000000
1656732843078,A5,8,4006000000001CFE
1656732843078,A4,8,0000000000000000
1656732843078,A3,8,EC45C31EECB5E71E
1656732843085,C4,8,A1037E0285078507
1656732843086,AF,8,4403000001000000
1656732843086,AD,8,0200000000000000
1656732843086,C4,8,A1037E0285078507
1656732843086,A8,8,2200AE520200FDFF
1656732843086,AA,8,0700010000008001
1656732843086,A7,8,0600000005000300
1656732843086,A6,8,0300FFFF01000000
1656732843087,A5,8,3F06000000001BFE
1656732843087,A4,8,0000000000000000
1656732843087,6B2,8,00C6C6C500000000
1656732843087,A3,8,EC49C31EECB5E71E
1656732843095,C4,8,A1037E0285078507
1656732843096,AF,8,4404000000000000
1656732843096,AD,8,0300000000000000
1656732843096,A5,8,3E06000000001AFE
1656732843096,AA,8,0700010000008001
1656732843096,A4,8,0000000000000000
1656732843096,A3,8,EB49C31EECB5D71E
1656732843105,C4,8,A2037E0285078507
1656732843106,AF,8,44052F0500000000
1656732843106,AD,8,0100000000000000
1656732843106,A3,8,EB49C31EECB5E71E
1656732843106,A5,8,3F06000000001BFE
1656732843116,C4,8,A2037E0285078507
1656732843117,AF,8,4500410642065500
1656732843117,AD,8,0100000000000000
1656732843117,C4,8,A1037E0285078507
1656732843126,C0,8,0000000001000000
1656732843127,C3,7,000009F0000000
1656732843127,C4,8,A2037E0285078507
1656732843140,C4,8,A2037E0285078507
1656732843141,AC,8,000003002E060000
1656732843141,A7,8,060000000700FEFF
1656732843141,AD,8,0400000000000000
1656732843141,AF,8,4501ADFFF3FFF5FF
1656732843141,C4,8,A2037E0285078507
1656732843141,C4,8,A2037E0285078507
1656732843141,A3,8,EC45C31EECB5D71E
1656732843142,C4,8,A1037E0285078507
1656732843142,6B2,8,00C6C6C400000000
1656732843142,A4,8,0000000000000000
1656732843145,C4,8,A2037E0285078507
1656732843148,AF,8,4504000000000000
1656732843148,AD,8,0300000000000000
1656732843148,AC,8,0000000037060000
1656732843148,AB,8,0000000000080000
1656732843149,AA,8,0700010000008001
1656732843149,A8,8,2200AE52FEFF0000
1656732843149,A7,8,060000000700FCFF
1656732843149,A6,8,FFFFFFFF01000000
1656732843155,A5,8,3E060000000018FE
1656732843156,C4,8,A2037E0285078507
1656732843156,A4,8,0000000000000000
1656732843156,C4,8,A1037E0285078507
1656732843157,AF,8,45052F0500000000
1656732843157,AD,8,FFFF000000000000
1656732843157,AC,8,0000FFFF3A060000
1656732843157,AB,8,0000000000080000
1656732843158,AA,8,0700010000008001
1656732843158,A8,8,2200AE520500FEFF
1656732843158,A7,8,0400000005000000
1656732843158,A6,8,03000200FFFF0000
1656732843159,A5,8,3F060000000018FE
1656732843159,A4,8,0000000000000000
1656732843159,A3,8,EB49C31EECB5D71E
1656732843165,C4,8,A1037E0285078507
1656732843166,C4,8,A1037E0285078507
1656732843166,AF,8,4600440642065500
1656732843166,AD,8,0300000000000000
1656732843166,AC,8,000001003D060000
1656732843166,AB,8,0000000000080000
1656732843167,AA,8,0700010000008001
1656732843167,6B1,8,310100001C1A1B3C
1656732843167,A8,8,2200AE52FBFF0200
1656732843167,A7,8,0500000003000100
1656732843167,A6,8,FBFF0000FFFF0000
1656732843168,A5,8,3F060000000017FE
1656732843168,A4,8,0000000000000000
1656732843168,A3,8,EB45C31EECB5D71E
1656732843175,C0,8,0000000001000000
1656732843176,C4,8,A2037E0285078507
1656732843176,C4,8,A1037E0285078507
1656732843176,AA,8,0700010000008001
1656732843176,AF,8,4601ADFFFFFFFEFF
1656732843176,A8,8,2200AE5207000000
1656732843176,A7,8,0600000001000000
1656732843176,A6,8,0100050004000000
1656732843177,A5,8,3E060000000016FE
1656732843177,A4,8,0000000000000000
1656732843177,A3,8,EB45C31EECB5D71E
1656732843185,C4,8,A2037E0285078507
1656732843186,6B2,8,00C6C6C400000000
1656732843186,AF,8,4602FFFF07000000
1656732843186,A8,8,2200AE520000FFFF
1656732843186,A4,8,0000000000000000
1656732843186,A3,8,EB45C31EEBB1D71E
1656732843186,A5,8,40060000000018FE
1656732843196,C4,8,A2037E0285078507
1656732843197,AF,8,4603000001000000
1656732843197,AD,8,0100000000000000
1656732843198,A3,8,EB49C31EEBB1D71E
1656732843205,C4,8,A2037E0285078507
1656732843206,C4,8,A2037E0285078507
1656732843206,AF,8,4604000000000000
1656732843206,AD,8,0200000000000000
1656732843206,A3,8,EB49C31EECB5D71E
1656732843216,C4,8,A1037E0285078507
1656732843217,AF,8,46052F0500000000
1656732843217,AD,8,0100000000000000
1656732843217,C4,8,A2037E0285078507
1656732843226,AF,8,47003D0642065500
1656732843227,C0,8,0000000001000000
1656732843227,C3,7,000009F0000000
1656732843227,C4,8,A2037E0285078507
1656732843229,AF,8,4701ADFFFFFFFEFF
1656732843229,AE,8,1000C01915051920
1656732843229,AD,8,0100000000000000
1656732843229,AC,8,0000000052060000
1656732843235,C4,8,A1037E0285078507
1656732843236,AB,8,0000000000080000
1656732843236,AA,8,0700010000008001
1656732843236,C4,8,A2037E0285078507
1656732843238,AF,8,4702010005000000
1656732843238,AD,8,FFFF000000000000
1656732843238,AC,8,0000FEFF55060000
1656732843238,AB,8,0000000000080000
1656732843239,AA,8,0700010000008001
1656732843239,A8,8,2200AE520800FCFF
1656732843239,A7,8,0000000001000D00
1656732843239,A6,8,0600020003000000
1656732843249,A5,8,3F06000000001AFE
1656732843250,C4,8,A1037E0285078507
1656732843250,C4,8,A1037E0285078507
1656732843251,A4,8,0000000000000000
1656732843251,A3,8,EB49C31EECB5D71E
1656732843257,C4,8,A2037E0285078507
1656732843258,AF,8,4704000000000000
1656732843259,AD,8,0100000000000000
1656732843259,A3,8,EB45C31EECB5D71E
1656732843259,A4,8,0000000000000000
1656732843266,C4,8,A2037E0285078507
1656732843267,AF,8,47052F0500000000
1656732843267,C4,8,A1037E0285078507
1656732843267,A5,8,3D060000000018FE
1656732843267,A8,8,2200AE52F5FF0000
1656732843267,A4,8,0000000000000000
1656732843267,A3,8,EB45B31EECB1D71E
1656732843276,C0,8,0000000001000000
1656732843277,C4,8,A2037E0285078507
1656732843277,6B1,8,310100001C1A1B3C
1656732843277,A3,8,EB45B31EECB1D71E
1656732843279,6B2,8,00C6C6C500000000
1656732843286,C4,8,A1037E0285078507
1656732843287,AF,8,4801ADFF0400FEFF
1656732843287,AD,8,FFFF000000000000
1656732843287,A3,8,EB45C31EECB1D71E
1656732843295,C4,8,A2037F0284078407
1656732843296,AF,8,4802040007000000
1656732843296,AD,8,FFFF000000000000
1656732843296,C4,8,A2037E0285078507
1656732844000,C4,8,A2037E0285078507
1656732844001,AF,8,4803000001000000
1656732844001,AD,8,FFFF000000000000
